X1,x2,City,lat,long
JADE VALLEY SUBDIVISION ROUTE,C.P. Garcia Highway,Davao City,,
JADE VALLEY SUBDIVISION ROUTE,Diversion Rd.,Davao City,7.1143827,125.6229541
JADE VALLEY SUBDIVISION ROUTE,Buhangin Road,Davao City,7.13343,125.5889693
JADE VALLEY SUBDIVISION ROUTE,J.P. Laurel Ave.,Davao City,,
JADE VALLEY SUBDIVISION ROUTE,Quirino Ave.,Davao City,7.0754224,125.6112277
JADE VALLEY SUBDIVISION ROUTE,Pichon St.,Davao City,7.1341096,125.6596008
JADE VALLEY SUBDIVISION ROUTE,Magallanes,Davao City,7.0978782,125.5905277
JADE VALLEY SUBDIVISION ROUTE,C.M. Recto Ave.,Davao City,,
JADE VALLEY SUBDIVISION ROUTE,Claveria,Davao City,7.0638756,125.6097969
JADE VALLEY SUBDIVISION ROUTE,J.P. Laurel Ave.,Davao City,,
JADE VALLEY SUBDIVISION ROUTE,Bajada,Davao City,7.102463,125.6370206
JADE VALLEY SUBDIVISION ROUTE,Buhangin Road,Davao City,7.13343,125.5889693
JADE VALLEY SUBDIVISION ROUTE,C.P. Garcia Highway,Davao City,,
JADE VALLEY SUBDIVISION ROUTE,Diversion Rd.,Davao City,7.1143827,125.6229541
JADE VALLEY SUBDIVISION ROUTE,Buhangin Road,Davao City,7.13343,125.5889693
JADE VALLEY SUBDIVISION ROUTE,Jade Valley,Davao City,,
JADE VALLEY SUBD. - BUHANGIN,Diversion Rd.,Davao City,,
JULIVILLE SUBDIVISION ROUTE,Buhangin Road,Davao City,7.13343,125.5889693
JULIVILLE SUBDIVISION ROUTE,Bajada,Davao City,7.102463,125.6370206
JULIVILLE SUBDIVISION ROUTE,R. Magsaysay Ave,Davao City,7.0743112,125.6245835
JULIVILLE SUBDIVISION ROUTE,Uyanguren,Davao City,7.1142313,125.591531
JULIVILLE SUBDIVISION ROUTE,C. Bangoy St.,Davao City,7.0716876,125.610447
JULIVILLE SUBDIVISION ROUTE,C. Bangoy St.,Davao City,7.0716876,125.610447
JULIVILLE SUBDIVISION ROUTE,Bonifacio St.,Davao City,7.0200998,125.4996703
JULIVILLE SUBDIVISION ROUTE,M.Recto Ave.,Davao City,7.0638756,125.6097969
JULIVILLE SUBDIVISION ROUTE,Claveria,Davao City,7.0638756,125.6097969
JULIVILLE SUBDIVISION ROUTE,J.P. Laurel Ave.,Davao City,7.102463,125.6370206
JULIVILLE SUBDIVISION ROUTE,Bajada,Davao City,7.102463,125.6370206
JULIVILLE SUBDIVISION ROUTE,Dacudao,Davao City,7.0938618,125.6159997
JULIVILLE SUBDIVISION ROUTE,Flyover,Davao City,7.0555322,125.5440384
JULIVILLE SUBDIVISION ROUTE,Buhangin Road,Davao City,7.13343,125.5889693
JULIVILLE SUBDIVISION ROUTE,Juliville,Davao City,,
LAMANAN ROUTE,Calinan,Davao City,7.1675631,125.4387765
LAMANAN ROUTE,Tugbok,Davao City,7.109736,125.5085485
LAMANAN ROUTE,Mintal,Davao City,7.0794754,125.5023926
LAMANAN ROUTE,MacArthur Highway ,Davao City,7.0290434,125.5093649
LAMANAN ROUTE,Bangkal,Davao City,7.0917795,125.6060769
LAMANAN ROUTE,MacArthur Highway ,Davao City,,
LAMANAN ROUTE,Matina,Davao City,7.0460109,125.5677279
LAMANAN ROUTE,Quimpo Blvd.,Davao City,7.0557945,125.5777988
LAMANAN ROUTE,Bolton Bridge ,Davao City,,
LAMANAN ROUTE,Quezon Blvd.,Davao City,,
LAMANAN ROUTE,Roxas Ave.,Davao City,7.0723663,125.6120756
LAMANAN ROUTE,C. Bangoy St.,Davao City,7.0716876,125.610447
LAMANAN ROUTE,C. Bangoy St.,Davao City,7.0716876,125.610447
LAMANAN ROUTE,Quirino Ave.,Davao City,7.0754224,125.6112277
LAMANAN ROUTE,Generoso Bridge ,Davao City,7.06579365,125.6018946
LAMANAN ROUTE,MacArthur Highway ,Davao City,7.0290434,125.5093649
LAMANAN ROUTE,Matina,Davao City,7.0460109,125.5677279
LAMANAN ROUTE,Bangkal,Davao City,7.0917795,125.6060769
LAMANAN ROUTE,Calinan,Davao City,7.1675631,125.4387765
LAMANAN ROUTE,Bukidnon Highway ,Davao City,7.0548888,125.5455799
LAMANAN ROUTE,Mintal,Davao City,7.0794754,125.5023926
LAMANAN ROUTE,Tugbok,Davao City,7.109736,125.5085485
LAMANAN ROUTE,Calinan,Davao City,7.1675631,125.4387765
"LAND MARK Ill CRYSTAL MEADOWS TIERRA VERDE & VISTA VERDESUBDS., CAMP CATITIPAN VIA JP LAUREL AVENUE ROUTE",C.P. Garcia Highway,Davao City,,
"LAND MARK Ill CRYSTAL MEADOWS TIERRA VERDE & VISTA VERDESUBDS., CAMP CATITIPAN VIA JP LAUREL AVENUE ROUTE",Diversion Rd.,Davao City,7.1143827,125.6229541
"LAND MARK Ill CRYSTAL MEADOWS TIERRA VERDE & VISTA VERDESUBDS., CAMP CATITIPAN VIA JP LAUREL AVENUE ROUTE",Buhangin Road,Davao City,7.13343,125.5889693
"LAND MARK Ill CRYSTAL MEADOWS TIERRA VERDE & VISTA VERDESUBDS., CAMP CATITIPAN VIA JP LAUREL AVENUE ROUTE",J.P. Laurel Ave.,Davao City,,
"LAND MARK Ill CRYSTAL MEADOWS TIERRA VERDE & VISTA VERDESUBDS., CAMP CATITIPAN VIA JP LAUREL AVENUE ROUTE",Bajada,Davao City,7.102463,125.6370206
"LAND MARK Ill CRYSTAL MEADOWS TIERRA VERDE & VISTA VERDESUBDS., CAMP CATITIPAN VIA JP LAUREL AVENUE ROUTE",R. Magsaysay Ave,Davao City,7.0743112,125.6245835
"LAND MARK Ill CRYSTAL MEADOWS TIERRA VERDE & VISTA VERDESUBDS., CAMP CATITIPAN VIA JP LAUREL AVENUE ROUTE",Uyanguren,Davao City,7.1142313,125.591531
"LAND MARK Ill CRYSTAL MEADOWS TIERRA VERDE & VISTA VERDESUBDS., CAMP CATITIPAN VIA JP LAUREL AVENUE ROUTE",C. Bangoy St.,Davao City,7.0716876,125.610447
"LAND MARK Ill CRYSTAL MEADOWS TIERRA VERDE & VISTA VERDESUBDS., CAMP CATITIPAN VIA JP LAUREL AVENUE ROUTE",C. Bangoy St.,Davao City,7.0716876,125.610447
"LAND MARK Ill CRYSTAL MEADOWS TIERRA VERDE & VISTA VERDESUBDS., CAMP CATITIPAN VIA JP LAUREL AVENUE ROUTE",Rizal St.,Davao City,7.1158774,125.6457987
"LAND MARK Ill CRYSTAL MEADOWS TIERRA VERDE & VISTA VERDESUBDS., CAMP CATITIPAN VIA JP LAUREL AVENUE ROUTE",C.M. Recto Ave.,Davao City,,
"LAND MARK Ill CRYSTAL MEADOWS TIERRA VERDE & VISTA VERDESUBDS., CAMP CATITIPAN VIA JP LAUREL AVENUE ROUTE",J.P. Laurel Ave.,Davao City,,
"LAND MARK Ill CRYSTAL MEADOWS TIERRA VERDE & VISTA VERDESUBDS., CAMP CATITIPAN VIA JP LAUREL AVENUE ROUTE",Bajada,Davao City,7.102463,125.6370206
"LAND MARK Ill CRYSTAL MEADOWS TIERRA VERDE & VISTA VERDESUBDS., CAMP CATITIPAN VIA JP LAUREL AVENUE ROUTE",Dacudao,Davao City,7.0938618,125.6159997
"LAND MARK Ill CRYSTAL MEADOWS TIERRA VERDE & VISTA VERDESUBDS., CAMP CATITIPAN VIA JP LAUREL AVENUE ROUTE",Flyover,Davao City,7.0555322,125.5440384
"LAND MARK Ill CRYSTAL MEADOWS TIERRA VERDE & VISTA VERDESUBDS., CAMP CATITIPAN VIA JP LAUREL AVENUE ROUTE",Buhangin Road,Davao City,7.13343,125.5889693
"LAND MARK Ill CRYSTAL MEADOWS TIERRA VERDE & VISTA VERDESUBDS., CAMP CATITIPAN VIA JP LAUREL AVENUE ROUTE",C.P. Garcia Highway,Davao City,,
"LAND MARK Ill CRYSTAL MEADOWS TIERRA VERDE & VISTA VERDESUBDS., CAMP CATITIPAN VIA JP LAUREL AVENUE ROUTE",Diversion Rd.,Davao City,7.1143827,125.6229541
"LAND MARK Ill CRYSTAL MEADOWS TIERRA VERDE & VISTA VERDESUBDS., CAMP CATITIPAN VIA JP LAUREL AVENUE ROUTE",Catitipan,Davao City,,
LANGUB ROUTE,Don Julian Rodriguez Ave.,Davao City,7.0650855,125.592139
LANGUB ROUTE,Ma-a Rd.,Davao City,7.0648306,125.6080623
LANGUB ROUTE,MacArthur Highway ,Davao City,,
LANGUB ROUTE,Matina,Davao City,7.0460109,125.5677279
LANGUB ROUTE,Generoso Bridge ,Davao City,,
LANGUB ROUTE,Quirino Ave.,Davao City,7.0754224,125.6112277
LANGUB ROUTE,San Pedro Extension,Davao City,,
LANGUB ROUTE,Don Isidro Marfori Rd.,Davao City,,
LANGUB ROUTE,Pichon St.,Davao City,7.1341096,125.6596008
LANGUB ROUTE,Magallanes,Davao City,7.0978782,125.5905277
LANGUB ROUTE,Right Quirino Ave.,Davao City,,
LANGUB ROUTE,Generoso Bridge ,Davao City,,
LANGUB ROUTE,MacArthur Highway ,Davao City,7.0290434,125.5093649
LANGUB ROUTE,Matina,Davao City,7.0460109,125.5677279
LANGUB ROUTE,Don Julian Rodriguez Ave.,Davao City,7.0650855,125.592139
LANGUB ROUTE,Ma-a Rd.,Davao City,7.0648306,125.6080623
LANGUB ROUTE,Langub,Davao City,,
LASANG VIA BUHANGIN ROUTE,Bunawan,Davao City,7.1197223,125.6255865
LASANG VIA BUHANGIN ROUTE,Tibungco,Davao City,7.1942845,125.6312911
LASANG VIA BUHANGIN ROUTE,Panacan,Davao City,7.1584193,125.6463793
LASANG VIA BUHANGIN ROUTE,C.P. Garcia Highway,Davao City,,
LASANG VIA BUHANGIN ROUTE,Diversion Rd.,Davao City,7.1143827,125.6229541
LASANG VIA BUHANGIN ROUTE,Buhangin Road,Davao City,7.13343,125.5889693
LASANG VIA BUHANGIN ROUTE,Dacudao Ave.,Davao City,7.0938618,125.6159997
LASANG VIA BUHANGIN ROUTE,Veloso St.,Davao City,7.0911003,125.6180922
LASANG VIA BUHANGIN ROUTE,Porras St.,Davao City,7.0847535,125.6148529
LASANG VIA BUHANGIN ROUTE,Lapu-Lapu St.,Davao City,7.0142317,125.500937
LASANG VIA BUHANGIN ROUTE,Santa Ana Avenue,Davao City,7.1186632,125.6421418
LASANG VIA BUHANGIN ROUTE,Guerrero St.,Davao City,7.0694793,125.6171391
LASANG VIA BUHANGIN ROUTE,Ponce St.,Davao City,7.0708407,125.6158434
LASANG VIA BUHANGIN ROUTE,Gomez St.,Davao City,7.0741528,125.5525141
LASANG VIA BUHANGIN ROUTE,Roxas Ave.,Davao City,7.0723663,125.6120756
LASANG VIA BUHANGIN ROUTE,C.M. Recto Ave.,Davao City,,
LASANG VIA BUHANGIN ROUTE,Claveria,Davao City,7.0638756,125.6097969
LASANG VIA BUHANGIN ROUTE,J.P. Laurel Ave.,Davao City,,
LASANG VIA BUHANGIN ROUTE,Bajada,Davao City,7.102463,125.6370206
LASANG VIA BUHANGIN ROUTE,Buhangin Road,Davao City,7.13343,125.5889693
LASANG VIA BUHANGIN ROUTE,C.P. Garcia Highway,Davao City,,
LASANG VIA BUHANGIN ROUTE,Diversion Rd.,Davao City,7.1143827,125.6229541
LASANG VIA BUHANGIN ROUTE,Panacan,Davao City,7.1584193,125.6463793
LASANG VIA BUHANGIN ROUTE,Tibungco,Davao City,7.1942845,125.6312911
LASANG VIA BUHANGIN ROUTE,Bunawan,Davao City,7.1197223,125.6255865
LASANG VIA BUHANGIN ROUTE,Lasang,Davao City,,
LASANG VIA SASA ROUTE,Bunawan,Davao City,7.1197223,125.6255865
LASANG VIA SASA ROUTE,Tibungco,Davao City,7.1942845,125.6312911
LASANG VIA SASA ROUTE,Panacan,Davao City,7.1584193,125.6463793
LASANG VIA SASA ROUTE,Sasa,Davao City,7.1169154,125.6501805
LASANG VIA SASA ROUTE,R. Castillo St,Davao City,7.1038703,125.6439141
LASANG VIA SASA ROUTE,Leon Garcia St.,Davao City,7.0762742,125.6250592
LASANG VIA SASA ROUTE,Carpenter,Davao City,7.0762742,125.6250592
LASANG VIA SASA ROUTE,Quezon Blvd.,Davao City,7.0738852,125.6245172
LASANG VIA SASA ROUTE,Roxas Ave.,Davao City,7.0723663,125.6120756
LASANG VIA SASA ROUTE,C.M. Recto Ave.,Davao City,,
LASANG VIA SASA ROUTE,Claveria,Davao City,7.0638756,125.6097969
LASANG VIA SASA ROUTE,J.P. Laurel Ave.,Davao City,,
LASANG VIA SASA ROUTE,Bajada,Davao City,7.102463,125.6370206
LASANG VIA SASA ROUTE,Sasa,Davao City,7.1169154,125.6501805
LASANG VIA SASA ROUTE,Panacan,Davao City,7.1584193,125.6463793
LASANG VIA SASA ROUTE,Tibungco,Davao City,7.1942845,125.6312911
LASANG VIA SASA ROUTE,Bunawan,Davao City,7.1197223,125.6255865
LUBOGAN VIA TORIL ROUTE,Toril,Davao City,7.1130668,125.4327549
LUBOGAN VIA TORIL ROUTE,Puan,Davao City,7.0633314,125.5449356
LUBOGAN VIA TORIL ROUTE,Ulas,Davao City,7.0555322,125.5440384
LUBOGAN VIA TORIL ROUTE,Bangkal,Davao City,7.0917795,125.6060769
LUBOGAN VIA TORIL ROUTE,MacArthur Highway ,Davao City,7.0290434,125.5093649
LUBOGAN VIA TORIL ROUTE,Matina,Davao City,7.0460109,125.5677279
LUBOGAN VIA TORIL ROUTE,Generoso Bridge ,Davao City,,
LUBOGAN VIA TORIL ROUTE,Quirino Ave.,Davao City,7.0754224,125.6112277
LUBOGAN VIA TORIL ROUTE,Camus St.,Davao City,7.0711865,125.6076269
LUBOGAN VIA TORIL ROUTE,Bonifacio St.,Davao City,7.0200998,125.4996703
LUBOGAN VIA TORIL ROUTE,C.M. Recto Ave.,Davao City,,
LUBOGAN VIA TORIL ROUTE,Roxas Ave.,Davao City,7.0723663,125.6120756
LUBOGAN VIA TORIL ROUTE,Quezon Blvd.,Davao City,7.0738852,125.6245172
LUBOGAN VIA TORIL ROUTE,Bolton Bridge ,Davao City,7.05800475,125.6048496
LUBOGAN VIA TORIL ROUTE,Quimpo Blvd.,Davao City,7.0557945,125.5777988
LUBOGAN VIA TORIL ROUTE,MacArthur Highway ,Davao City,7.0290434,125.5093649
LUBOGAN VIA TORIL ROUTE,Matina,Davao City,7.0460109,125.5677279
LUBOGAN VIA TORIL ROUTE,Bangkal,Davao City,7.0917795,125.6060769
LUBOGAN VIA TORIL ROUTE,Ulas,Davao City,7.0555322,125.5440384
LUBOGAN VIA TORIL ROUTE,Puan,Davao City,7.0633314,125.5449356
LUBOGAN VIA TORIL ROUTE,Toril,Davao City,7.1130668,125.4327549
LUBOGAN VIA TORIL ROUTE,Lubogan6,Davao City,,
MA-A - AGDAO ROUTE,Don Julian Rodriguez Ave.,Davao City,7.0650855,125.592139
MA-A - AGDAO ROUTE,Ma-a Rd.,Davao City,7.0648306,125.6080623
MA-A - AGDAO ROUTE,MacArthur Highway ,Davao City,7.0290434,125.5093649
MA-A - AGDAO ROUTE,Matina,Davao City,7.0460109,125.5677279
MA-A - AGDAO ROUTE,Generoso Bridge ,Davao City,,
MA-A - AGDAO ROUTE,Pichon St.,Davao City,7.1341096,125.6596008
MA-A - AGDAO ROUTE,Magallanes,Davao City,7.0978782,125.5905277
MA-A - AGDAO ROUTE,C.M. Recto Ave.,Davao City,,
MA-A - AGDAO ROUTE,Claveria,Davao City,7.0638756,125.6097969
MA-A - AGDAO ROUTE,Magsaysay Ave.,Davao City,7.0743112,125.6245835
MA-A - AGDAO ROUTE,Uyanguren,Davao City,7.1142313,125.591531
MA-A - AGDAO ROUTE,Leon Garcia St.,Davao City,7.0762742,125.6250592
MA-A - AGDAO ROUTE,Agdao Underpass,Davao City,,
MA-A - AGDAO ROUTE,Cabaguio Ave.,Davao City,7.0974159,125.6204264
MA-A - AGDAO ROUTE,Vinzon St.,Davao City,6.7453087,125.3565629
MA-A - AGDAO ROUTE,Dacudao Ave.,Davao City,7.0938618,125.6159997
MA-A - AGDAO ROUTE,Lapu-Lapu St.,Davao City,7.0142317,125.500937
MA-A - AGDAO ROUTE,F. Bangoy St,Davao City,7.0780663,125.6227747
MA-A - AGDAO ROUTE,Monteverde St.,Davao City,7.075734,125.6245887
MA-A - AGDAO ROUTE,Gempesaw St.,Davao City,7.0769963,125.6206398
MA-A - AGDAO ROUTE,R. Magsaysay Ave,Davao City,7.0743112,125.6245835
MA-A - AGDAO ROUTE,Uyanguren,Davao City,7.1142313,125.591531
MA-A - AGDAO ROUTE,C. Bangoy St.,Davao City,7.0716876,125.610447
MA-A - AGDAO ROUTE,C. Bangoy St.,Davao City,7.0716876,125.610447
MA-A - AGDAO ROUTE,Rizal St.,Davao City,7.1158774,125.6457987
MA-A - AGDAO ROUTE,Pelayo St.,Davao City,7.068357,125.6067558
MA-A - AGDAO ROUTE,Legaspi St.,Davao City,7.0242854,125.3973446
MA-A - AGDAO ROUTE,San Pedro St.,Davao City,7.1225126,125.6335156
MA-A - AGDAO ROUTE,Quirino Ave.,Davao City,,
MA-A - AGDAO ROUTE,Generoso Bridge ,Davao City,7.06579365,125.6018946
MA-A - AGDAO ROUTE,MacArthur Highway ,Davao City,7.0290434,125.5093649
MA-A - AGDAO ROUTE,Matina,Davao City,7.0460109,125.5677279
MA-A - AGDAO ROUTE,Don Julian Rodriguez Ave.,Davao City,,
MA-A - AGDAO ROUTE,Maea Rd.,Davao City,,
MA-A - AGDAO ROUTE,Ma-a Rd.,Davao City,7.0648306,125.6080623
MA-A ROUTE,Don Julian Rodriguez Ave.,Davao City,7.0650855,125.592139
MA-A ROUTE,Ma-a Rd.,Davao City,7.0648306,125.6080623
MA-A ROUTE,MacArthur Highway ,Davao City,,
MA-A ROUTE,Matina,Davao City,7.0460109,125.5677279
MA-A ROUTE,Generoso Bridge ,Davao City,,
MA-A ROUTE,Quirino Ave.,Davao City,7.0754224,125.6112277
MA-A ROUTE,San Pedro Extension,Davao City,,
MA-A ROUTE,Don Isidro Marfori Rd.,Davao City,,
MA-A ROUTE,Pichon St.,Davao City,7.1341096,125.6596008
MA-A ROUTE,Magallanes,Davao City,7.0978782,125.5905277
MA-A ROUTE,Right Quirino Ave.,Davao City,,
MA-A ROUTE,Generoso Bridge ,Davao City,,
MA-A ROUTE,MacArthur Highway ,Davao City,7.0290434,125.5093649
MA-A ROUTE,Matina,Davao City,7.0460109,125.5677279
MA-A ROUTE,Don Julian Rodriguez Ave.,Davao City,7.0650855,125.592139
MA-A ROUTE,Ma-a Rd.,Davao City,7.0648306,125.6080623
MA-A ROUTE,Ma-a Rd.,Davao City,7.0648306,125.6080623
MAGTUOD ROUTE,Don Julian Rodriguez Ave.,Davao City,7.0650855,125.592139
MAGTUOD ROUTE,Ma-a Rd.,Davao City,7.0648306,125.6080623
MAGTUOD ROUTE,MacArthur Highway ,Davao City,,
MAGTUOD ROUTE,Matina,Davao City,7.0460109,125.5677279
MAGTUOD ROUTE,Generoso Bridge ,Davao City,,
MAGTUOD ROUTE,Quirino Ave.,Davao City,7.0754224,125.6112277
MAGTUOD ROUTE,San Pedro Extension,Davao City,,
MAGTUOD ROUTE,Don Isidro Marfori Rd.,Davao City,,
MAGTUOD ROUTE,Pichon St.,Davao City,7.1341096,125.6596008
MAGTUOD ROUTE,Magallanes,Davao City,7.0978782,125.5905277
MAGTUOD ROUTE,Right Quirino Ave.,Davao City,,
MAGTUOD ROUTE,Generoso Bridge ,Davao City,,
MAGTUOD ROUTE,MacArthur Highway ,Davao City,,
MAGTUOD ROUTE,Matina,Davao City,7.0460109,125.5677279
MAGTUOD ROUTE,Don Julian Rodriguez Ave.,Davao City,7.0650855,125.592139
MAGTUOD ROUTE,Ma-a Rd.,Davao City,7.0648306,125.6080623
MAGTUOD ROUTE,Magtuod,Davao City,,
MAHAYAG (BUNAWAN) VIA CABANTIAN ROUTE,Buhangin Road,Davao City,7.13343,125.5889693
MAHAYAG (BUNAWAN) VIA CABANTIAN ROUTE,J.P. Laurel Ave.,Davao City,7.102463,125.6370206
MAHAYAG (BUNAWAN) VIA CABANTIAN ROUTE,R. Magsaysay Ave,Davao City,7.0743112,125.6245835
MAHAYAG (BUNAWAN) VIA CABANTIAN ROUTE,C. Bangoy St.,Davao City,7.0716876,125.610447
MAHAYAG (BUNAWAN) VIA CABANTIAN ROUTE,C. Bangoy St.,Davao City,7.0716876,125.610447
MAHAYAG (BUNAWAN) VIA CABANTIAN ROUTE,Palma Gil St.,Davao City,7.0863243,125.6197619
MAHAYAG (BUNAWAN) VIA CABANTIAN ROUTE,M. Recto Ave,Davao City,7.0638756,125.6097969
MAHAYAG (BUNAWAN) VIA CABANTIAN ROUTE,J.P. Laurel Ave.,Davao City,7.102463,125.6370206
MAHAYAG (BUNAWAN) VIA CABANTIAN ROUTE,Dacudao,Davao City,7.0938618,125.6159997
MAHAYAG (BUNAWAN) VIA CABANTIAN ROUTE,Flyover,Davao City,7.0555322,125.5440384
MAHAYAG (BUNAWAN) VIA CABANTIAN ROUTE,Buhangin Road,Davao City,7.13343,125.5889693
MAHAYAG (BUNAWAN) VIA CABANTIAN ROUTE,Cabantian,Davao City,7.1421709,125.6001897
MAHAYAG (BUNAWAN) VIA CABANTIAN ROUTE,Mahayag,Davao City,,
MALABOG (PAQUIBATO DISTRICT) ROUTE,Lasang,Davao City,7.2674392,125.6647661
MALABOG (PAQUIBATO DISTRICT) ROUTE,Bunawan,Davao City,7.1197223,125.6255865
MALABOG (PAQUIBATO DISTRICT) ROUTE,Tibungco,Davao City,7.1942845,125.6312911
MALABOG (PAQUIBATO DISTRICT) ROUTE,Panacan,Davao City,7.1584193,125.6463793
MALABOG (PAQUIBATO DISTRICT) ROUTE,C.P. Garcia Highway,Davao City,,
MALABOG (PAQUIBATO DISTRICT) ROUTE,Diversion Rd.,Davao City,7.1143827,125.6229541
MALABOG (PAQUIBATO DISTRICT) ROUTE,Buhangin Road,Davao City,7.13343,125.5889693
MALABOG (PAQUIBATO DISTRICT) ROUTE,Dacudao Ave.,Davao City,7.0938618,125.6159997
MALABOG (PAQUIBATO DISTRICT) ROUTE,Flyover,Davao City,7.0555322,125.5440384
MALABOG (PAQUIBATO DISTRICT) ROUTE,Veloso St.,Davao City,7.0911003,125.6180922
MALABOG (PAQUIBATO DISTRICT) ROUTE,Porras St.,Davao City,7.0847535,125.6148529
MALABOG (PAQUIBATO DISTRICT) ROUTE,Ponce St.,Davao City,7.0708407,125.6158434
MALABOG (PAQUIBATO DISTRICT) ROUTE,Gomez St.,Davao City,7.0741528,125.5525141
MALABOG (PAQUIBATO DISTRICT) ROUTE,Roxas St.,Davao City,7.0586832,125.6001302
MALABOG (PAQUIBATO DISTRICT) ROUTE,C.M. Recto Ave.,Davao City,,
MALABOG (PAQUIBATO DISTRICT) ROUTE,J.P. Laurel Ave.,Davao City,,
MALABOG (PAQUIBATO DISTRICT) ROUTE,Buhangin Road,Davao City,7.13343,125.5889693
MALABOG (PAQUIBATO DISTRICT) ROUTE,C.P. Garcia Highway,Davao City,,
MALABOG (PAQUIBATO DISTRICT) ROUTE,Diversion Rd.,Davao City,,
MALABOG (PAQUIBATO DISTRICT) ROUTE,Panacan,Davao City,7.1584193,125.6463793
MALABOG (PAQUIBATO DISTRICT) ROUTE,Tibungco,Davao City,7.1942845,125.6312911
MALABOG (PAQUIBATO DISTRICT) ROUTE,Bunawan,Davao City,7.1197223,125.6255865
MALABOG (PAQUIBATO DISTRICT) ROUTE,Lasang,Davao City,7.2674392,125.6647661
MANAMBULAN (TORIL) ROUTE,Toril,Davao City,7.1130668,125.4327549
MANAMBULAN (TORIL) ROUTE,Puan,Davao City,7.0633314,125.5449356
MANAMBULAN (TORIL) ROUTE,Ulas,Davao City,7.0555322,125.5440384
MANAMBULAN (TORIL) ROUTE,Bangkal,Davao City,7.0917795,125.6060769
MANAMBULAN (TORIL) ROUTE,MacArthur Highway ,Davao City,7.0290434,125.5093649
MANAMBULAN (TORIL) ROUTE,Matina,Davao City,7.0460109,125.5677279
MANAMBULAN (TORIL) ROUTE,Generoso Bridge ,Davao City,,
MANAMBULAN (TORIL) ROUTE,Quirino Ave.,Davao City,7.0754224,125.6112277
MANAMBULAN (TORIL) ROUTE,Camus St.,Davao City,7.0711865,125.6076269
MANAMBULAN (TORIL) ROUTE,Bonifacio St.,Davao City,7.0200998,125.4996703
MANAMBULAN (TORIL) ROUTE,C.M. Recto Ave.,Davao City,,
MANAMBULAN (TORIL) ROUTE,Claveria,Davao City,7.0638756,125.6097969
MANAMBULAN (TORIL) ROUTE,Roxas Ave.,Davao City,7.0723663,125.6120756
MANAMBULAN (TORIL) ROUTE,Quezon Blvd.,Davao City,7.0738852,125.6245172
MANAMBULAN (TORIL) ROUTE,Bolton Bridge ,Davao City,,
MANAMBULAN (TORIL) ROUTE,Quimpo Blvd.,Davao City,7.0557945,125.5777988
MANAMBULAN (TORIL) ROUTE,MacArthur Highway ,Davao City,7.0290434,125.5093649
MANAMBULAN (TORIL) ROUTE,Matina,Davao City,7.0460109,125.5677279
MANAMBULAN (TORIL) ROUTE,Bangkal,Davao City,7.0917795,125.6060769
MANAMBULAN (TORIL) ROUTE,Ulas,Davao City,7.0555322,125.5440384
MANAMBULAN (TORIL) ROUTE,Puan,Davao City,7.0633314,125.5449356
MANAMBULAN (TORIL) ROUTE,Toril,Davao City,7.1130668,125.4327549
MANAMBULAN (TORIL) ROUTE,Manambulan,Davao City,,
MANDUG ROUTE,Buhangin Road,Davao City,7.13343,125.5889693
MANDUG ROUTE,J.P. Laurel Ave.,Davao City,,
MANDUG ROUTE,Bajada,Davao City,7.102463,125.6370206
MANDUG ROUTE,MagsaysayAve,Davao City,,
MANDUG ROUTE,Uyanguren,Davao City,7.1142313,125.591531
MANDUG ROUTE,C. Bangoy St.,Davao City,7.0716876,125.610447
MANDUG ROUTE,C. Bangoy St.,Davao City,7.0716876,125.610447
MANDUG ROUTE,Bonifacio St.,Davao City,7.0200998,125.4996703
MANDUG ROUTE,C.M. Recto Ave.,Davao City,,
MANDUG ROUTE,Claveria,Davao City,7.0638756,125.6097969
MANDUG ROUTE,J.P. Laurel Ave.,Davao City,,
MANDUG ROUTE,Bajada,Davao City,7.102463,125.6370206
MANDUG ROUTE,Dacudao,Davao City,7.0938618,125.6159997
MANDUG ROUTE,Flyover,Davao City,7.0555322,125.5440384
MANDUG ROUTE,Buhangin Road,Davao City,,
MANDUG ROUTE,Mandug,Davao City,,
MANUEL GUIANGA ROUTE,Tagakpan,Davao City,7.08632,125.4233337
MANUEL GUIANGA ROUTE,Tugbok,Davao City,7.109736,125.5085485
MANUEL GUIANGA ROUTE,Mintal,Davao City,7.0794754,125.5023926
MANUEL GUIANGA ROUTE,MacArthur Highway ,Davao City,7.0290434,125.5093649
MANUEL GUIANGA ROUTE,Bangkal,Davao City,,
MANUEL GUIANGA ROUTE,MacArthur Highway ,Davao City,7.0290434,125.5093649
MANUEL GUIANGA ROUTE,Matina,Davao City,7.0460109,125.5677279
MANUEL GUIANGA ROUTE,Quimpo Blvd.,Davao City,7.0557945,125.5777988
MANUEL GUIANGA ROUTE,Bolton Bridge ,Davao City,,
MANUEL GUIANGA ROUTE,Quezon Blvd.,Davao City,7.0738852,125.6245172
MANUEL GUIANGA ROUTE,Roxas Ave.,Davao City,7.0723663,125.6120756
MANUEL GUIANGA ROUTE,C. Bangoy St.,Davao City,7.0716876,125.610447
MANUEL GUIANGA ROUTE,C. Bangoy St.,Davao City,7.0716876,125.610447
MANUEL GUIANGA ROUTE,Quirino Ave.,Davao City,7.0754224,125.6112277
MANUEL GUIANGA ROUTE,Generoso Bridge ,Davao City,7.06579365,125.6018946
